Timestamp,Source IP,Source Port,Destination IP,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Bwd IAT Total,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Average Packet Size,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Idle Mean,Label
2026-06-14 11:17:21,192.168.1.9,52908,192.168.1.83,80,1400296,27,7,4536,7350,1106,0,244,1413,0,611,8488.21,24.28,42433.21,1120236.8,70014.8,1330281.2,1260266.4,1080,224,19.28,5.0,0,1413,349.59,353.25,1,0,1,1,0,349.59,29200,28960,40,95054,305723,BENIGN
2026-06-14 12:26:26,192.168.1.107,7918,192.168.1.100,328,620,2,0,80,0,40,40,40,40,0,20,129032.26,3225.81,620.0,496.0,31.0,589.0,0,40,0,3225.81,0.0,40,40,40.0,0.0,1,1,0,0,0,40.0,1024,0,20,29481,891544,Port Scan
2026-06-14 11:36:52,192.168.1.9,59052,192.168.1.182,443,4727060,15,7,5070,4228,661,0,168,1160,0,334,1966.97,4.65,225098.1,3781648.0,236353.0,4490707.0,4254354.0,480,224,3.17,1.48,0,1160,422.64,290.0,1,0,1,1,0,422.64,29200,28960,32,50989,829558,BENIGN
2026-06-14 12:48:36,192.168.1.186,53388,192.168.1.65,8080,2870577,26,27,17160,6885,701,0,466,1229,0,284,8376.36,18.46,55203.4,2296461.6,143528.85,2727048.15,2583519.3,1040,864,9.06,9.41,0,1229,453.68,307.25,1,0,0,1,0,453.68,29200,28960,40,25184,330423,BENIGN
2026-06-14 13:05:52,192.168.1.94,43915,192.168.1.142,8080,153240,21,11,14952,2365,1171,0,326,1426,0,320,113005.74,208.82,4943.23,122592.0,7662.0,145578.0,137916.0,420,352,137.04,71.78,0,1426,541.16,356.5,1,0,1,1,0,541.16,29200,28960,20,42949,611761,BENIGN
2026-06-14 11:27:35,192.168.1.183,35763,192.168.1.222,443,4978963,21,5,9597,5525,718,0,121,1216,0,634,3037.18,5.22,199158.52,3983170.4,248948.15,4730014.85,4481066.7,420,160,4.22,1.0,0,1216,581.62,304.0,1,0,0,1,0,581.62,29200,28960,20,95558,641518,BENIGN
2026-06-14 10:58:44,192.168.1.251,22200,192.168.1.39,443,578806,18,23,13122,22241,1151,0,353,1456,0,374,61096.46,70.84,14470.15,463044.8,28940.3,549865.7,520925.4,360,736,31.1,39.74,0,1456,862.51,364.0,1,0,1,1,0,862.51,29200,28960,20,72807,992925,BENIGN
2026-06-14 11:14:58,59.223.178.244,49366,192.168.1.100,443,13261,731,5,46784,0,64,40,50,0,0,0,3527939.07,55501.09,18.04,10608.8,663.05,12597.95,11934.9,14620,160,55124.05,377.05,0,64,63.57,16.0,1,0,0,0,0,63.57,512,0,20,45072,902212,DDoS
2026-06-14 12:25:14,208.92.126.117,38237,192.168.1.100,80,7802,509,3,32576,0,64,40,50,0,0,0,4175339.66,65624.2,15.27,6241.6,390.1,7411.9,7021.8,10180,96,65239.68,384.52,0,64,63.62,16.0,1,0,0,0,0,63.62,512,0,20,60219,255778,DDoS
2026-06-14 11:36:25,5.110.107.171,20189,192.168.1.100,443,5250,223,4,8920,0,64,40,50,0,0,0,1699047.62,43238.1,23.23,4200.0,262.5,4987.5,4725.0,4460,128,42476.19,761.9,0,64,39.3,16.0,1,0,0,0,0,39.3,512,0,20,29247,760615,DDoS
2026-06-14 12:31:57,192.168.1.120,19157,192.168.1.176,80,3420604,30,22,19350,2860,519,0,441,1180,0,672,6493.01,15.2,67070.67,2736483.2,171030.2,3249573.8,3078543.6,600,704,8.77,6.43,0,1180,427.12,295.0,1,0,1,1,0,427.12,29200,28960,20,93119,452307,BENIGN
2026-06-14 12:52:55,129.6.253.145,3221,192.168.1.100,80,944,797,4,31880,0,64,40,50,0,0,0,33771186.44,848516.95,1.18,755.2,47.2,896.8,849.6,25504,128,844279.66,4237.29,0,64,39.8,16.0,1,0,0,0,0,39.8,512,0,32,57265,250970,DDoS
2026-06-14 11:21:22,192.168.1.215,57325,192.168.1.100,22,212081,101,94,10403,9588,256,40,85,512,40,110,94261.15,919.46,1093.2,169664.8,10604.05,201476.95,190872.9,3232,3008,476.23,443.23,40,512,102.52,118.0,1,0,1,1,0,102.52,65535,65535,32,59371,904738,Brute Force
2026-06-14 11:16:11,192.168.1.240,3212,192.168.1.248,80,1240028,19,17,7220,11747,897,0,440,1062,0,642,15295.62,29.03,35429.37,992022.4,62001.4,1178026.6,1116025.2,380,544,15.32,13.71,0,1062,526.86,265.5,1,0,1,1,0,526.86,29200,28960,20,53170,99128,BENIGN
2026-06-14 11:28:40,192.168.1.175,21105,192.168.1.46,8080,4042885,7,23,4914,3887,662,0,438,1067,0,589,2176.91,7.42,139409.83,3234308.0,202144.25,3840740.75,3638596.5,224,736,1.73,5.69,0,1067,293.37,266.75,1,0,1,1,0,293.37,29200,28960,32,53218,858873,BENIGN
2026-06-14 13:10:40,192.168.1.128,37074,192.168.1.148,443,2451007,27,20,26703,9760,787,0,216,1060,0,644,14876.74,19.18,53282.76,1960805.6,122550.35,2328456.65,2205906.3,864,640,11.02,8.16,0,1060,775.81,265.0,1,0,0,1,0,775.81,29200,28960,32,84162,430292,BENIGN
2026-06-14 12:27:10,192.168.1.43,25830,192.168.1.235,443,2920261,13,21,9373,16800,1445,0,197,1196,0,415,8962.56,11.64,88492.76,2336208.8,146013.05,2774247.95,2628234.9,416,672,4.45,7.19,0,1445,769.79,361.25,1,0,0,1,0,769.79,29200,28960,32,46674,869010,BENIGN
2026-06-14 13:19:18,192.168.1.47,13212,192.168.1.100,344,12,2,0,80,0,40,40,40,40,0,20,6666666.67,166666.67,12.0,9.6,0.6,11.4,0,64,0,166666.67,0.0,40,40,40.0,0.0,1,0,0,0,0,40.0,1024,0,32,95254,106897,Port Scan
2026-06-14 11:44:20,192.168.1.204,65122,192.168.1.94,8080,347461,8,13,7680,7826,1358,0,421,1406,0,798,44626.59,60.44,17373.05,277968.8,17373.05,330087.95,312714.9,160,416,23.02,37.41,0,1406,738.38,351.5,1,0,0,1,0,738.38,29200,28960,20,13870,41049,BENIGN
2026-06-14 12:58:06,192.168.1.53,3849,192.168.1.2,8080,232194,9,16,3798,22656,717,0,352,1150,0,453,113930.59,107.67,9674.75,185755.2,11609.7,220584.3,208974.6,180,512,38.76,68.91,0,1150,1058.16,287.5,1,0,0,1,0,1058.16,29200,28960,20,41691,202194,BENIGN
2026-06-14 11:02:49,4.180.37.122,25290,192.168.1.100,80,12426,172,1,6880,0,64,40,50,0,0,0,553677.77,13922.42,72.24,9940.8,621.3,11804.7,11183.4,6880,32,13841.94,80.48,0,64,39.77,16.0,1,0,0,0,0,39.77,512,0,40,96225,307594,DDoS
2026-06-14 11:40:35,192.168.1.217,48626,192.168.1.171,80,4447207,21,29,2520,22939,1324,0,479,1110,0,314,5724.72,11.24,90759.33,3557765.6,222360.35,4224846.65,4002486.3,672,928,4.72,6.52,0,1324,509.18,331.0,1,0,0,1,0,509.18,29200,28960,32,53178,238694,BENIGN
2026-06-14 10:57:36,192.168.1.208,8612,192.168.1.100,349,93,1,0,40,0,40,40,40,40,0,20,430107.53,10752.69,93.0,74.4,4.65,88.35,0,40,0,10752.69,0.0,40,40,40.0,0.0,1,0,0,0,0,40.0,1024,0,40,25543,919112,Port Scan
2026-06-14 11:10:56,192.168.1.76,20053,192.168.1.100,350,286,1,0,40,0,40,40,40,40,0,20,139860.14,3496.5,286.0,228.8,14.3,271.7,0,32,0,3496.5,0.0,40,40,40.0,0.0,1,1,0,0,0,40.0,1024,0,32,12738,78714,Port Scan
2026-06-14 12:34:55,113.191.61.123,40124,192.168.1.100,443,13226,796,4,50944,0,64,40,50,0,0,0,3851807.05,60486.92,16.55,10580.8,661.3,12564.7,11903.4,15920,128,60184.49,302.43,0,64,63.68,16.0,1,0,0,0,0,63.68,512,0,20,90354,82314,DDoS
2026-06-14 10:54:06,219.72.220.159,52634,192.168.1.100,443,4816,563,2,36032,0,64,40,50,0,0,0,7481727.57,117317.28,8.54,3852.8,240.8,4575.2,4334.4,22520,64,116901.99,415.28,0,64,63.77,16.0,1,0,0,0,0,63.77,512,0,40,20494,696673,DDoS
2026-06-14 12:31:10,192.168.1.151,3384,192.168.1.39,8080,1084694,9,25,5985,18900,1422,0,286,1357,0,684,22941.95,31.35,32869.52,867755.2,54234.7,1030459.3,976224.6,288,800,8.3,23.05,0,1422,731.91,355.5,1,0,0,1,0,731.91,29200,28960,32,68782,818669,BENIGN
2026-06-14 13:19:57,192.168.1.204,21793,192.168.1.142,8080,455715,15,8,12135,8296,790,0,215,1220,0,266,44832.85,50.47,20714.32,364572.0,22785.75,432929.25,410143.5,480,256,32.92,17.55,0,1220,888.3,305.0,1,0,1,1,0,888.3,29200,28960,32,12707,369568,BENIGN
2026-06-14 11:29:07,192.168.1.180,52289,192.168.1.95,80,4882387,22,27,11924,17010,921,0,174,1263,0,572,5926.2,10.04,101716.4,3905909.6,244119.35,4638267.65,4394148.3,880,864,4.51,5.53,0,1263,590.49,315.75,1,0,1,1,0,590.49,29200,28960,40,68379,960828,BENIGN
2026-06-14 11:09:25,192.168.1.18,3101,192.168.1.12,8080,3958461,9,7,1188,1785,876,0,356,1232,0,569,751.05,4.04,263897.4,3166768.8,197923.05,3760537.95,3562614.9,288,224,2.27,1.77,0,1232,185.81,308.0,1,0,0,1,0,185.81,29200,28960,32,91145,413983,BENIGN
2026-06-14 11:24:23,192.168.1.215,17163,192.168.1.100,21,34057,72,76,5256,10868,256,40,85,512,40,110,473441.58,4345.66,231.68,27245.6,1702.85,32354.15,30651.3,1440,2432,2114.1,2231.55,40,512,108.95,118.0,1,0,1,1,0,108.95,65535,65535,20,37731,763450,Brute Force
2026-06-14 13:18:20,192.168.1.94,9589,192.168.1.127,443,874573,20,8,16920,1992,610,0,461,1280,0,500,21624.27,32.02,32391.59,699658.4,43728.65,830844.35,787115.7,640,256,22.87,9.15,0,1280,675.43,320.0,1,0,0,1,0,675.43,29200,28960,32,88045,885060,BENIGN
2026-06-14 13:01:46,26.71.151.101,23267,192.168.1.100,443,10703,624,2,39936,0,64,40,50,0,0,0,3731290.29,58488.27,17.12,8562.4,535.15,10167.85,9632.7,19968,64,58301.41,186.86,0,64,63.8,16.0,1,0,0,0,0,63.8,512,0,32,52313,340363,DDoS
2026-06-14 11:16:48,65.66.17.94,46161,192.168.1.100,80,4629,208,3,13312,0,64,40,50,0,0,0,2875783.11,45582.2,22.04,3703.2,231.45,4397.55,4166.1,6656,96,44934.11,648.09,0,64,63.09,16.0,1,0,0,0,0,63.09,512,0,32,20298,816107,DDoS
2026-06-14 12:10:20,192.168.1.182,64646,192.168.1.32,443,2775105,22,30,21120,25440,1023,0,392,1162,0,463,16777.74,18.74,54413.82,2220084.0,138755.25,2636349.75,2497594.5,880,960,7.93,10.81,0,1162,895.38,290.5,1,0,1,1,0,895.38,29200,28960,40,43134,621059,BENIGN
2026-06-14 13:22:05,192.168.1.107,49632,192.168.1.182,443,4960839,8,19,1264,9614,615,0,303,1029,0,381,2192.77,5.44,190801.5,3968671.2,248041.95,4712797.05,4464755.1,160,608,1.61,3.83,0,1029,402.89,257.25,1,0,1,1,0,402.89,29200,28960,20,47761,536414,BENIGN
2026-06-14 12:41:29,192.168.1.167,13460,192.168.1.253,8080,1957411,5,7,4530,7105,1328,0,246,1303,0,328,5944.08,6.13,177946.45,1565928.8,97870.55,1859540.45,1761669.9,100,224,2.55,3.58,0,1328,969.58,332.0,1,0,1,1,0,969.58,29200,28960,20,82803,928969,BENIGN
2026-06-14 11:00:42,42.4.210.165,51546,192.168.1.100,80,3462,193,2,12352,0,64,40,50,0,0,0,3567879.84,56325.82,17.85,2769.6,173.1,3288.9,3115.8,3860,64,55748.12,577.7,0,64,63.34,16.0,1,0,0,0,0,63.34,512,0,20,79556,653305,DDoS
2026-06-14 12:44:55,192.168.1.50,30891,192.168.1.227,8080,2221765,13,10,2951,4760,538,0,267,1186,0,305,3470.66,10.35,100989.32,1777412.0,111088.25,2110676.75,1999588.5,416,320,5.85,4.5,0,1186,335.26,296.5,1,0,0,1,0,335.26,29200,28960,32,51781,912466,BENIGN
2026-06-14 12:04:07,82.68.241.178,7156,192.168.1.100,80,1096,202,2,8080,0,64,40,50,0,0,0,7372262.77,186131.39,5.4,876.8,54.8,1041.2,986.4,4040,64,184306.57,1824.82,0,64,39.61,16.0,1,0,0,0,0,39.61,512,0,20,68178,72623,DDoS
2026-06-14 11:20:47,192.168.1.7,33872,192.168.1.245,80,2941905,17,13,9061,13923,1339,0,115,1281,0,767,7812.62,10.2,101445.0,2353524.0,147095.25,2794809.75,2647714.5,544,416,5.78,4.42,0,1339,766.13,334.75,1,0,0,1,0,766.13,29200,28960,32,40839,26120,BENIGN
2026-06-14 12:39:39,192.168.1.183,43190,192.168.1.100,368,607,2,0,80,0,40,40,40,40,0,20,131795.72,3294.89,607.0,485.6,30.35,576.65,0,64,0,3294.89,0.0,40,40,40.0,0.0,1,1,0,0,0,40.0,1024,0,32,27436,49154,Port Scan
2026-06-14 12:01:11,192.168.1.223,17081,192.168.1.100,369,723,2,1,80,40,40,40,40,40,0,20,165975.1,4149.38,361.5,578.4,36.15,686.85,650.7,80,32,2766.25,1383.13,0,40,40.0,10.0,1,0,0,0,0,40.0,1024,0,40,75503,54731,Port Scan
2026-06-14 12:59:48,192.168.1.132,37043,192.168.1.223,8080,4308123,8,16,5960,17136,1351,0,379,1015,0,695,5361.04,5.57,187309.7,3446498.4,215406.15,4092716.85,3877310.7,320,512,1.86,3.71,0,1351,962.33,337.75,1,0,0,1,0,962.33,29200,28960,40,80893,296487,BENIGN
2026-06-14 10:59:54,153.54.226.116,2358,192.168.1.100,443,7078,689,5,27560,0,64,40,50,0,0,0,3893755.3,98050.3,10.21,5662.4,353.9,6724.1,6370.2,22048,160,97343.88,706.41,0,64,39.71,16.0,1,0,0,0,0,39.71,512,0,32,63614,468602,DDoS
2026-06-14 12:55:58,65.33.113.251,12535,192.168.1.100,80,9696,259,5,16576,0,64,40,50,0,0,0,1709570.96,27227.72,36.87,7756.8,484.8,9211.2,8726.4,8288,160,26712.05,515.68,0,64,62.79,16.0,1,0,0,0,0,62.79,512,0,32,90851,428715,DDoS
2026-06-14 10:54:54,192.168.1.4,38725,192.168.1.144,80,2539850,5,19,2630,24719,1121,0,232,1289,0,202,10767.96,9.45,110428.26,2031880.0,126992.5,2412857.5,2285865.0,160,608,1.97,7.48,0,1289,1139.54,322.25,1,0,1,1,0,1139.54,29200,28960,32,74832,568754,BENIGN
2026-06-14 12:18:44,192.168.1.215,56423,192.168.1.100,21,242844,31,46,1953,3036,256,40,85,512,40,110,20544.05,317.08,3195.32,194275.2,12142.2,230701.8,218559.6,620,1472,127.65,189.42,40,512,64.79,118.0,1,0,1,1,0,64.79,65535,65535,20,7691,662532,Brute Force
2026-06-14 13:02:20,192.168.1.132,1786,192.168.1.100,375,202,1,1,40,40,40,40,40,40,0,20,396039.6,9900.99,202.0,161.6,10.1,191.9,181.8,20,32,4950.5,4950.5,0,40,40.0,10.0,1,0,0,0,0,40.0,1024,0,20,7845,799865,Port Scan
2026-06-14 13:27:04,49.218.117.23,45841,192.168.1.100,80,9932,169,2,6760,0,64,40,50,0,0,0,680628.27,17217.08,58.42,7945.6,496.6,9435.4,8938.8,3380,64,17015.71,201.37,0,64,39.53,16.0,1,0,0,0,0,39.53,512,0,20,4294,777109,DDoS
2026-06-14 11:11:49,192.168.1.181,45567,192.168.1.46,443,1726462,29,17,12992,21131,1423,0,409,1273,0,449,19764.7,26.64,38365.82,1381169.6,86323.1,1640138.9,1553815.8,580,544,16.8,9.85,0,1423,741.8,355.75,1,0,1,1,0,741.8,29200,28960,20,44906,917133,BENIGN
2026-06-14 11:36:27,192.168.1.80,14620,192.168.1.104,443,2847571,27,15,13824,4725,1259,0,104,1353,0,693,6513.97,14.75,69452.95,2278056.8,142378.55,2705192.45,2562813.9,864,480,9.48,5.27,0,1353,441.64,338.25,1,0,0,1,0,441.64,29200,28960,32,86617,736574,BENIGN
2026-06-14 11:15:11,100.19.155.61,28877,192.168.1.100,80,9202,747,5,29880,0,64,40,50,0,0,0,3247120.19,81721.36,12.25,7361.6,460.1,8741.9,8281.8,23904,160,81178.0,543.36,0,64,39.73,16.0,1,0,0,0,0,39.73,512,0,32,18659,17946,DDoS
2026-06-14 13:13:53,192.168.1.219,10838,192.168.1.100,380,249,1,0,40,0,40,40,40,40,0,20,160642.57,4016.06,249.0,199.2,12.45,236.55,0,40,0,4016.06,0.0,40,40,40.0,0.0,1,1,0,0,0,40.0,1024,0,40,55824,98773,Port Scan
2026-06-14 12:33:22,192.168.1.132,12374,192.168.1.84,8080,982364,28,13,24164,11531,874,0,448,1033,0,278,36335.82,41.74,24559.1,785891.2,49118.2,933245.8,884127.6,896,416,28.5,13.23,0,1033,870.61,258.25,1,0,0,1,0,870.61,29200,28960,32,64620,789353,BENIGN
2026-06-14 12:00:18,192.168.1.59,27886,192.168.1.143,443,2976862,8,29,5264,37642,628,0,217,1209,0,648,14413.16,12.43,82690.61,2381489.6,148843.1,2828018.9,2679175.8,160,928,2.69,9.74,0,1209,1159.62,302.25,1,0,1,1,0,1159.62,29200,28960,20,54891,594385,BENIGN
2026-06-14 12:24:16,192.168.1.192,49672,192.168.1.191,80,4518585,26,5,11674,1825,1192,0,448,1266,0,548,2987.44,6.86,150619.5,3614868.0,225929.25,4292655.75,4066726.5,1040,160,5.75,1.11,0,1266,435.45,316.5,1,0,1,1,0,435.45,29200,28960,40,93219,414715,BENIGN
2026-06-14 11:24:05,126.47.234.80,11618,192.168.1.100,443,3818,724,2,46336,0,64,40,50,0,0,0,12136196.96,190151.91,5.27,3054.4,190.9,3627.1,3436.2,14480,64,189628.08,523.83,0,64,63.82,16.0,1,0,0,0,0,63.82,512,0,20,28459,931756,DDoS
2026-06-14 12:45:12,192.168.1.246,7848,192.168.1.218,443,600410,6,8,1170,1120,676,0,368,1086,0,600,3814.06,23.32,46185.38,480328.0,30020.5,570389.5,540369.0,192,256,9.99,13.32,0,1086,163.57,271.5,1,0,1,1,0,163.57,29200,28960,32,52791,296735,BENIGN
2026-06-14 12:11:34,192.168.1.20,28308,192.168.1.108,80,4022852,21,16,3507,4704,1046,0,345,1298,0,790,2041.09,9.2,111745.89,3218281.6,201142.6,3821709.4,3620566.8,840,512,5.22,3.98,0,1298,221.92,324.5,1,0,0,1,0,221.92,29200,28960,40,89825,671636,BENIGN
2026-06-14 13:20:17,192.168.1.179,31389,192.168.1.233,8080,3842731,23,5,3289,4810,1352,0,409,1342,0,326,2107.62,7.29,142323.37,3074184.8,192136.55,3650594.45,3458457.9,736,160,5.99,1.3,0,1352,289.25,338.0,1,0,0,1,0,289.25,29200,28960,32,69099,411440,BENIGN
2026-06-14 12:01:28,192.168.1.79,17752,192.168.1.53,443,1709634,20,13,7820,8307,718,0,145,1165,0,776,9433.01,19.3,53426.06,1367707.2,85481.7,1624152.3,1538670.6,400,416,11.7,7.6,0,1165,488.7,291.25,1,0,1,1,0,488.7,29200,28960,20,74315,255284,BENIGN
2026-06-14 12:49:50,192.168.1.29,33178,192.168.1.100,389,658,2,1,80,40,40,40,40,40,0,20,182370.82,4559.27,329.0,526.4,32.9,625.1,592.2,40,32,3039.51,1519.76,0,40,40.0,10.0,1,1,0,0,0,40.0,1024,0,20,29675,431104,Port Scan
2026-06-14 11:26:05,192.168.1.98,52430,192.168.1.21,8080,89381,10,28,9320,11816,1362,0,374,1402,0,410,236470.84,425.15,2415.7,71504.8,4469.05,84911.95,80442.9,400,896,111.88,313.27,0,1402,556.21,350.5,1,0,0,1,0,556.21,29200,28960,40,67416,350172,BENIGN
2026-06-14 10:55:57,157.98.16.104,3722,192.168.1.100,80,6989,188,2,12032,0,64,40,50,0,0,0,1721562.46,27185.58,36.98,5591.2,349.45,6639.55,6290.1,3760,64,26899.41,286.16,0,64,63.33,16.0,1,0,0,0,0,63.33,512,0,20,71703,1779,DDoS
2026-06-14 11:55:16,192.168.1.165,52605,192.168.1.95,443,2845092,8,17,7584,6613,1143,0,420,1272,0,614,4990.0,8.79,118545.5,2276073.6,142254.6,2702837.4,2560582.8,320,544,2.81,5.98,0,1272,567.88,318.0,1,0,1,1,0,567.88,29200,28960,40,30532,793194,BENIGN
2026-06-14 11:40:07,192.168.1.188,55409,192.168.1.160,80,1637733,8,12,4608,15528,1314,0,194,1153,0,233,12295.04,12.21,86196.47,1310186.4,81886.65,1555846.35,1473959.7,320,384,4.88,7.33,0,1314,1006.8,328.5,1,0,1,1,0,1006.8,29200,28960,40,34337,345047,BENIGN
2026-06-14 12:27:24,192.168.1.249,13112,192.168.1.100,394,486,1,0,40,0,40,40,40,40,0,20,82304.53,2057.61,486.0,388.8,24.3,461.7,0,40,0,2057.61,0.0,40,40,40.0,0.0,1,0,0,0,0,40.0,1024,0,40,58049,198714,Port Scan
2026-06-14 12:18:07,192.168.1.122,61333,192.168.1.100,395,588,1,1,40,40,40,40,40,40,0,20,136054.42,3401.36,588.0,470.4,29.4,558.6,529.2,40,32,1700.68,1700.68,0,40,40.0,10.0,1,0,0,0,0,40.0,1024,0,40,65826,662613,Port Scan
2026-06-14 11:01:05,192.168.1.194,12656,192.168.1.100,396,511,1,0,40,0,40,40,40,40,0,20,78277.89,1956.95,511.0,408.8,25.55,485.45,0,40,0,1956.95,0.0,40,40,40.0,0.0,1,0,0,0,0,40.0,1024,0,40,10767,889626,Port Scan
2026-06-14 11:38:39,192.168.1.133,42961,192.168.1.108,80,874715,9,28,4500,30576,681,0,451,1086,0,417,40099.92,42.3,24297.64,699772.0,43735.75,830979.25,787243.5,288,896,10.29,32.01,0,1086,948.0,271.5,1,0,1,1,0,948.0,29200,28960,32,53554,478255,BENIGN
2026-06-14 13:22:57,192.168.1.216,45058,192.168.1.100,398,440,2,0,80,0,40,40,40,40,0,20,181818.18,4545.45,440.0,352.0,22.0,418.0,0,64,0,4545.45,0.0,40,40,40.0,0.0,1,0,0,0,0,40.0,1024,0,32,9978,21479,Port Scan
2026-06-14 11:16:36,192.168.1.215,21735,192.168.1.100,21,11335,76,73,7980,6570,256,40,85,512,40,110,1283634.76,13145.13,76.59,9068.0,566.75,10768.25,10201.5,1520,2336,6704.9,6440.23,40,512,97.65,118.0,1,0,1,1,0,97.65,65535,65535,20,34083,905438,Brute Force
2026-06-14 13:16:14,64.159.46.95,63695,192.168.1.100,443,1130,411,4,16440,0,64,40,50,0,0,0,14548672.57,367256.64,2.73,904.0,56.5,1073.5,1017.0,16440,128,363716.81,3539.82,0,64,39.61,16.0,1,0,0,0,0,39.61,512,0,40,30103,473399,DDoS
2026-06-14 13:00:58,192.168.1.55,41043,185.191.228.5,9001,8790575,53,57,3445,4617,100,40,60,100,40,60,917.12,12.51,80647.48,7032460.0,439528.75,8351046.25,7911517.5,1060,1824,6.03,6.48,40,100,73.29,15.0,1,0,1,1,0,73.29,15445,22770,20,19710,9888527,Botnet
2026-06-14 12:33:17,192.168.1.107,20239,192.168.1.71,8080,1265185,11,6,9581,4548,910,0,302,1335,0,645,11167.54,13.44,79074.06,1012148.0,63259.25,1201925.75,1138666.5,220,192,8.69,4.74,0,1335,831.12,333.75,1,0,0,1,0,831.12,29200,28960,20,97837,327312,BENIGN
2026-06-14 12:37:55,192.168.1.23,59665,192.168.1.192,8080,1611728,6,14,5838,19712,1034,0,306,1323,0,212,15852.55,12.41,84827.79,1289382.4,80586.4,1531141.6,1450555.2,192,448,3.72,8.69,0,1323,1277.5,330.75,1,0,1,1,0,1277.5,29200,28960,32,2493,989708,BENIGN
2026-06-14 13:25:03,192.168.1.217,3180,192.168.1.100,404,509,1,1,40,40,40,40,40,40,0,20,157170.92,3929.27,509.0,407.2,25.45,483.55,458.1,20,32,1964.64,1964.64,0,40,40.0,10.0,1,0,0,0,0,40.0,1024,0,20,87130,238201,Port Scan
2026-06-14 11:41:09,192.168.1.30,46356,192.168.1.172,80,2264718,14,22,12852,27324,698,0,121,1265,0,240,17739.96,15.9,64706.23,1811774.4,113235.9,2151482.1,2038246.2,560,704,6.18,9.71,0,1265,1116.0,316.25,1,0,1,1,0,1116.0,29200,28960,40,86186,890964,BENIGN
2026-06-14 11:50:11,192.168.1.120,40153,192.168.1.206,443,4565557,17,30,4590,25320,1056,0,286,1076,0,411,6551.23,10.29,99251.24,3652445.6,228277.85,4337279.15,4109001.3,544,960,3.72,6.57,0,1076,636.38,269.0,1,0,0,1,0,636.38,29200,28960,32,8796,303937,BENIGN
2026-06-14 10:51:36,192.168.1.252,35945,192.168.1.197,443,2638345,17,5,9690,2770,561,0,107,1015,0,355,4722.66,8.34,125635.48,2110676.0,131917.25,2506427.75,2374510.5,544,160,6.44,1.9,0,1015,566.36,253.75,1,0,0,1,0,566.36,29200,28960,32,71388,985639,BENIGN
2026-06-14 12:38:41,192.168.1.112,51349,192.168.1.183,80,3415743,19,18,8227,3870,592,0,193,1243,0,404,3541.54,10.83,94881.75,2732594.4,170787.15,3244955.85,3074168.7,760,576,5.56,5.27,0,1243,326.95,310.75,1,0,0,1,0,326.95,29200,28960,40,61670,910841,BENIGN
2026-06-14 11:17:59,192.168.1.212,7599,192.168.1.6,443,4645037,18,6,13068,3120,1147,0,194,1392,0,726,3485.01,5.17,201958.13,3716029.6,232251.85,4412785.15,4180533.3,576,192,3.88,1.29,0,1392,674.5,348.0,1,0,0,1,0,674.5,29200,28960,32,44865,378099,BENIGN
2026-06-14 12:31:17,192.168.1.113,54696,192.168.1.197,443,1768490,24,15,13896,2985,1394,0,170,1459,0,437,9545.43,22.05,46539.21,1414792.0,88424.5,1680065.5,1591641.0,480,480,13.57,8.48,0,1459,432.85,364.75,1,0,1,1,0,432.85,29200,28960,20,9309,925082,BENIGN
2026-06-14 12:52:06,192.168.1.82,29707,192.168.1.100,411,22,1,0,40,0,40,40,40,40,0,20,1818181.82,45454.55,22.0,17.6,1.1,20.9,0,40,0,45454.55,0.0,40,40,40.0,0.0,1,1,0,0,0,40.0,1024,0,40,48031,145183,Port Scan
2026-06-14 12:53:52,192.168.1.142,11250,192.168.1.100,412,546,2,1,80,40,40,40,40,40,0,20,219780.22,5494.51,273.0,436.8,27.3,518.7,491.4,80,32,3663.0,1831.5,0,40,40.0,10.0,1,0,0,0,0,40.0,1024,0,40,53741,83308,Port Scan
2026-06-14 12:24:01,192.168.1.147,27744,192.168.1.33,8080,1339767,24,18,2088,24192,1144,0,478,1258,0,509,19615.35,31.35,32677.24,1071813.6,66988.35,1272778.65,1205790.3,960,576,17.91,13.44,0,1258,625.71,314.5,1,0,1,1,0,625.71,29200,28960,40,90223,526308,BENIGN
2026-06-14 11:03:06,154.144.68.234,46538,192.168.1.100,443,14078,439,4,17560,0,64,40,50,0,0,0,1247336.27,31467.54,31.85,11262.4,703.9,13374.1,12670.2,14048,128,31183.41,284.13,0,64,39.64,16.0,1,0,0,0,0,39.64,512,0,32,58694,173039,DDoS
2026-06-14 12:51:51,192.168.1.215,6908,192.168.1.100,22,165191,61,98,4026,6664,256,40,85,512,40,110,64712.97,962.52,1045.51,132152.8,8259.55,156931.45,148671.9,1220,3136,369.27,593.25,40,512,67.23,118.0,1,0,1,1,0,67.23,65535,65535,20,49017,212937,Brute Force
